image,report,label
archive/images/images_normalized\3226_IM-1525-2001.dcm.png,real_reports\3226_IM-1525-2001.dcm.txt,0
archive/images/images_normalized\3227_IM-1525-1001.dcm.png,real_reports\3227_IM-1525-1001.dcm.txt,0
archive/images/images_normalized\3227_IM-1525-2001.dcm.png,real_reports\3227_IM-1525-2001.dcm.txt,0
archive/images/images_normalized\3228_IM-1526-1001.dcm.png,real_reports\3228_IM-1526-1001.dcm.txt,0
archive/images/images_normalized\3228_IM-1526-2001.dcm.png,real_reports\3228_IM-1526-2001.dcm.txt,0
archive/images/images_normalized\3229_IM-1526-1001.dcm.png,real_reports\3229_IM-1526-1001.dcm.txt,0
archive/images/images_normalized\3229_IM-1526-1002.dcm.png,real_reports\3229_IM-1526-1002.dcm.txt,0
archive/images/images_normalized\322_IM-1521-1001.dcm.png,real_reports\322_IM-1521-1001.dcm.txt,0
archive/images/images_normalized\322_IM-1521-2001.dcm.png,real_reports\322_IM-1521-2001.dcm.txt,0
archive/images/images_normalized\3230_IM-1527-1001.dcm.png,real_reports\3230_IM-1527-1001.dcm.txt,0
archive/images/images_normalized\3230_IM-1527-2001.dcm.png,real_reports\3230_IM-1527-2001.dcm.txt,0
archive/images/images_normalized\3231_IM-1528-1001.dcm.png,real_reports\3231_IM-1528-1001.dcm.txt,0
archive/images/images_normalized\3231_IM-1528-2001.dcm.png,real_reports\3231_IM-1528-2001.dcm.txt,0
archive/images/images_normalized\3232_IM-1529-1001.dcm.png,real_reports\3232_IM-1529-1001.dcm.txt,0
archive/images/images_normalized\3232_IM-1529-2001.dcm.png,real_reports\3232_IM-1529-2001.dcm.txt,0
archive/images/images_normalized\3233_IM-1530-1001.dcm.png,real_reports\3233_IM-1530-1001.dcm.txt,0
archive/images/images_normalized\3233_IM-1530-2001.dcm.png,real_reports\3233_IM-1530-2001.dcm.txt,0
archive/images/images_normalized\3234_IM-1531-1001.dcm.png,real_reports\3234_IM-1531-1001.dcm.txt,0
archive/images/images_normalized\3234_IM-1531-2001.dcm.png,real_reports\3234_IM-1531-2001.dcm.txt,0
archive/images/images_normalized\3235_IM-1532-1001.dcm.png,real_reports\3235_IM-1532-1001.dcm.txt,0
archive/images/images_normalized\3235_IM-1532-2001.dcm.png,real_reports\3235_IM-1532-2001.dcm.txt,0
archive/images/images_normalized\3236_IM-1533-1001.dcm.png,real_reports\3236_IM-1533-1001.dcm.txt,0
archive/images/images_normalized\3236_IM-1533-2001.dcm.png,real_reports\3236_IM-1533-2001.dcm.txt,0
archive/images/images_normalized\3237_IM-1534-1001.dcm.png,real_reports\3237_IM-1534-1001.dcm.txt,0
archive/images/images_normalized\3238_IM-1534-1001.dcm.png,real_reports\3238_IM-1534-1001.dcm.txt,0
archive/images/images_normalized\3238_IM-1534-3003.dcm.png,real_reports\3238_IM-1534-3003.dcm.txt,0
archive/images/images_normalized\3239_IM-1534-1001.dcm.png,real_reports\3239_IM-1534-1001.dcm.txt,0
archive/images/images_normalized\3239_IM-1534-2001.dcm.png,real_reports\3239_IM-1534-2001.dcm.txt,0
archive/images/images_normalized\323_IM-1526-1001.dcm.png,real_reports\323_IM-1526-1001.dcm.txt,0
archive/images/images_normalized\323_IM-1526-2001.dcm.png,real_reports\323_IM-1526-2001.dcm.txt,0
archive/images/images_normalized\3240_IM-1534-1001.dcm.png,real_reports\3240_IM-1534-1001.dcm.txt,0
archive/images/images_normalized\3240_IM-1534-2001.dcm.png,real_reports\3240_IM-1534-2001.dcm.txt,0
archive/images/images_normalized\3241_IM-1534-1001.dcm.png,real_reports\3241_IM-1534-1001.dcm.txt,0
archive/images/images_normalized\3241_IM-1534-2001.dcm.png,real_reports\3241_IM-1534-2001.dcm.txt,0
archive/images/images_normalized\3242_IM-1534-1001.dcm.png,real_reports\3242_IM-1534-1001.dcm.txt,0
archive/images/images_normalized\3242_IM-1534-1002.dcm.png,real_reports\3242_IM-1534-1002.dcm.txt,0
archive/images/images_normalized\3243_IM-1535-0001-0001.dcm.png,real_reports\3243_IM-1535-0001-0001.dcm.txt,0
archive/images/images_normalized\3244_IM-1536-1001.dcm.png,real_reports\3244_IM-1536-1001.dcm.txt,0
archive/images/images_normalized\3244_IM-1536-2002.dcm.png,real_reports\3244_IM-1536-2002.dcm.txt,0
archive/images/images_normalized\3245_IM-1537-1001.dcm.png,real_reports\3245_IM-1537-1001.dcm.txt,0
archive/images/images_normalized\3245_IM-1537-4001.dcm.png,real_reports\3245_IM-1537-4001.dcm.txt,0
archive/images/images_normalized\3246_IM-1538-1001.dcm.png,real_reports\3246_IM-1538-1001.dcm.txt,0
archive/images/images_normalized\3246_IM-1538-2001.dcm.png,real_reports\3246_IM-1538-2001.dcm.txt,0
archive/images/images_normalized\3247_IM-1538-1001.dcm.png,real_reports\3247_IM-1538-1001.dcm.txt,0
archive/images/images_normalized\3247_IM-1538-1002.dcm.png,real_reports\3247_IM-1538-1002.dcm.txt,0
archive/images/images_normalized\3248_IM-1538-1001.dcm.png,real_reports\3248_IM-1538-1001.dcm.txt,0
archive/images/images_normalized\3248_IM-1538-2001.dcm.png,real_reports\3248_IM-1538-2001.dcm.txt,0
archive/images/images_normalized\3249_IM-1539-1001.dcm.png,real_reports\3249_IM-1539-1001.dcm.txt,0
archive/images/images_normalized\3249_IM-1539-2001.dcm.png,real_reports\3249_IM-1539-2001.dcm.txt,0
archive/images/images_normalized\324_IM-1534-1001.dcm.png,real_reports\324_IM-1534-1001.dcm.txt,0
archive/images/images_normalized\324_IM-1534-2001.dcm.png,real_reports\324_IM-1534-2001.dcm.txt,0
archive/images/images_normalized\3250_IM-1540-1001-0001.dcm.png,real_reports\3250_IM-1540-1001-0001.dcm.txt,0
archive/images/images_normalized\3250_IM-1540-1001-0002.dcm.png,real_reports\3250_IM-1540-1001-0002.dcm.txt,0
archive/images/images_normalized\3250_IM-1540-2001.dcm.png,real_reports\3250_IM-1540-2001.dcm.txt,0
archive/images/images_normalized\3251_IM-1541-1001.dcm.png,real_reports\3251_IM-1541-1001.dcm.txt,0
archive/images/images_normalized\3251_IM-1541-2001.dcm.png,real_reports\3251_IM-1541-2001.dcm.txt,0
archive/images/images_normalized\3252_IM-1542-1001.dcm.png,real_reports\3252_IM-1542-1001.dcm.txt,0
archive/images/images_normalized\3252_IM-1542-2001.dcm.png,real_reports\3252_IM-1542-2001.dcm.txt,0
archive/images/images_normalized\3253_IM-1542-1001.dcm.png,real_reports\3253_IM-1542-1001.dcm.txt,0
archive/images/images_normalized\3253_IM-1542-2001.dcm.png,real_reports\3253_IM-1542-2001.dcm.txt,0
archive/images/images_normalized\3254_IM-1543-1001.dcm.png,real_reports\3254_IM-1543-1001.dcm.txt,0
archive/images/images_normalized\3254_IM-1543-2001.dcm.png,real_reports\3254_IM-1543-2001.dcm.txt,0
archive/images/images_normalized\3255_IM-1543-2001.dcm.png,real_reports\3255_IM-1543-2001.dcm.txt,0
archive/images/images_normalized\3256_IM-1543-1001.dcm.png,real_reports\3256_IM-1543-1001.dcm.txt,0
archive/images/images_normalized\3256_IM-1543-2001.dcm.png,real_reports\3256_IM-1543-2001.dcm.txt,0
archive/images/images_normalized\3257_IM-1544-1001.dcm.png,real_reports\3257_IM-1544-1001.dcm.txt,0
archive/images/images_normalized\3257_IM-1544-2001.dcm.png,real_reports\3257_IM-1544-2001.dcm.txt,0
archive/images/images_normalized\3258_IM-1544-1001.dcm.png,real_reports\3258_IM-1544-1001.dcm.txt,0
archive/images/images_normalized\3258_IM-1544-2001.dcm.png,real_reports\3258_IM-1544-2001.dcm.txt,0
archive/images/images_normalized\3259_IM-1545-1001.dcm.png,real_reports\3259_IM-1545-1001.dcm.txt,0
archive/images/images_normalized\3259_IM-1545-2001.dcm.png,real_reports\3259_IM-1545-2001.dcm.txt,0
archive/images/images_normalized\325_IM-1539-1001.dcm.png,real_reports\325_IM-1539-1001.dcm.txt,0
archive/images/images_normalized\325_IM-1539-2001.dcm.png,real_reports\325_IM-1539-2001.dcm.txt,0
archive/images/images_normalized\3260_IM-1547-1001.dcm.png,real_reports\3260_IM-1547-1001.dcm.txt,0
archive/images/images_normalized\3260_IM-1547-2001.dcm.png,real_reports\3260_IM-1547-2001.dcm.txt,0
archive/images/images_normalized\3261_IM-1547-1001.dcm.png,real_reports\3261_IM-1547-1001.dcm.txt,0
archive/images/images_normalized\3261_IM-1547-2001.dcm.png,real_reports\3261_IM-1547-2001.dcm.txt,0
archive/images/images_normalized\3262_IM-1548-1001.dcm.png,real_reports\3262_IM-1548-1001.dcm.txt,0
archive/images/images_normalized\3262_IM-1548-2001.dcm.png,real_reports\3262_IM-1548-2001.dcm.txt,0
archive/images/images_normalized\3262_IM-1548-3001.dcm.png,real_reports\3262_IM-1548-3001.dcm.txt,0
archive/images/images_normalized\3263_IM-1549-1001.dcm.png,real_reports\3263_IM-1549-1001.dcm.txt,0
archive/images/images_normalized\3263_IM-1549-2001.dcm.png,real_reports\3263_IM-1549-2001.dcm.txt,0
archive/images/images_normalized\3263_IM-1549-3001.dcm.png,real_reports\3263_IM-1549-3001.dcm.txt,0
archive/images/images_normalized\3264_IM-1550-1001.dcm.png,real_reports\3264_IM-1550-1001.dcm.txt,0
archive/images/images_normalized\3264_IM-1550-1002.dcm.png,real_reports\3264_IM-1550-1002.dcm.txt,0
archive/images/images_normalized\3265_IM-1551-1001.dcm.png,real_reports\3265_IM-1551-1001.dcm.txt,0
archive/images/images_normalized\3265_IM-1551-2001.dcm.png,real_reports\3265_IM-1551-2001.dcm.txt,0
archive/images/images_normalized\3266_IM-1551-1001.dcm.png,real_reports\3266_IM-1551-1001.dcm.txt,0
archive/images/images_normalized\3266_IM-1551-2001.dcm.png,real_reports\3266_IM-1551-2001.dcm.txt,0
archive/images/images_normalized\3267_IM-1551-1001.dcm.png,real_reports\3267_IM-1551-1001.dcm.txt,0
archive/images/images_normalized\3267_IM-1551-2001.dcm.png,real_reports\3267_IM-1551-2001.dcm.txt,0
archive/images/images_normalized\3268_IM-1551-1001.dcm.png,real_reports\3268_IM-1551-1001.dcm.txt,0
archive/images/images_normalized\3269_IM-1552-1001.dcm.png,real_reports\3269_IM-1552-1001.dcm.txt,0
archive/images/images_normalized\3269_IM-1552-1002.dcm.png,real_reports\3269_IM-1552-1002.dcm.txt,0
archive/images/images_normalized\326_IM-1546-12012.dcm.png,real_reports\326_IM-1546-12012.dcm.txt,0
archive/images/images_normalized\326_IM-1546-2002.dcm.png,real_reports\326_IM-1546-2002.dcm.txt,0
archive/images/images_normalized\3270_IM-1552-1001.dcm.png,real_reports\3270_IM-1552-1001.dcm.txt,0
archive/images/images_normalized\3271_IM-1552-1001.dcm.png,real_reports\3271_IM-1552-1001.dcm.txt,0
archive/images/images_normalized\3271_IM-1552-2001.dcm.png,real_reports\3271_IM-1552-2001.dcm.txt,0
archive/images/images_normalized\3272_IM-1553-1001.dcm.png,real_reports\3272_IM-1553-1001.dcm.txt,0
archive/images/images_normalized\3272_IM-1553-2001.dcm.png,real_reports\3272_IM-1553-2001.dcm.txt,0
archive/images/images_normalized\3273_IM-1554-1001.dcm.png,real_reports\3273_IM-1554-1001.dcm.txt,0
archive/images/images_normalized\3273_IM-1554-2001.dcm.png,real_reports\3273_IM-1554-2001.dcm.txt,0
archive/images/images_normalized\3274_IM-1555-0001-0001.dcm.png,real_reports\3274_IM-1555-0001-0001.dcm.txt,0
archive/images/images_normalized\3274_IM-1555-0001-0002.dcm.png,real_reports\3274_IM-1555-0001-0002.dcm.txt,0
archive/images/images_normalized\3275_IM-1556-1002001.dcm.png,real_reports\3275_IM-1556-1002001.dcm.txt,0
archive/images/images_normalized\3275_IM-1556-1003002.dcm.png,real_reports\3275_IM-1556-1003002.dcm.txt,0
archive/images/images_normalized\3275_IM-1556-1004003.dcm.png,real_reports\3275_IM-1556-1004003.dcm.txt,0
archive/images/images_normalized\3277_IM-1558-1001.dcm.png,real_reports\3277_IM-1558-1001.dcm.txt,0
archive/images/images_normalized\3277_IM-1558-2001.dcm.png,real_reports\3277_IM-1558-2001.dcm.txt,0
archive/images/images_normalized\3278_IM-1559-0001.dcm.png,real_reports\3278_IM-1559-0001.dcm.txt,0
archive/images/images_normalized\3279_IM-1560-1001.dcm.png,real_reports\3279_IM-1560-1001.dcm.txt,0
archive/images/images_normalized\3279_IM-1560-1002.dcm.png,real_reports\3279_IM-1560-1002.dcm.txt,0
archive/images/images_normalized\327_IM-1552-1001.dcm.png,real_reports\327_IM-1552-1001.dcm.txt,0
archive/images/images_normalized\327_IM-1552-2001.dcm.png,real_reports\327_IM-1552-2001.dcm.txt,0
archive/images/images_normalized\3280_IM-1561-1001.dcm.png,real_reports\3280_IM-1561-1001.dcm.txt,0
archive/images/images_normalized\3280_IM-1561-2001.dcm.png,real_reports\3280_IM-1561-2001.dcm.txt,0
archive/images/images_normalized\3281_IM-1562-1001.dcm.png,real_reports\3281_IM-1562-1001.dcm.txt,0
archive/images/images_normalized\3281_IM-1562-2001.dcm.png,real_reports\3281_IM-1562-2001.dcm.txt,0
archive/images/images_normalized\3281_IM-1562-3001.dcm.png,real_reports\3281_IM-1562-3001.dcm.txt,0
archive/images/images_normalized\3282_IM-1563-1001.dcm.png,real_reports\3282_IM-1563-1001.dcm.txt,0
archive/images/images_normalized\3282_IM-1563-2001.dcm.png,real_reports\3282_IM-1563-2001.dcm.txt,0
archive/images/images_normalized\3282_IM-1563-3001.dcm.png,real_reports\3282_IM-1563-3001.dcm.txt,0
archive/images/images_normalized\3283_IM-1564-1001.dcm.png,real_reports\3283_IM-1564-1001.dcm.txt,0
archive/images/images_normalized\3283_IM-1564-2001.dcm.png,real_reports\3283_IM-1564-2001.dcm.txt,0
archive/images/images_normalized\3283_IM-1564-3001.dcm.png,real_reports\3283_IM-1564-3001.dcm.txt,0
archive/images/images_normalized\3284_IM-1565-20001.dcm.png,real_reports\3284_IM-1565-20001.dcm.txt,0
archive/images/images_normalized\3285_IM-1566-1001.dcm.png,real_reports\3285_IM-1566-1001.dcm.txt,0
archive/images/images_normalized\3285_IM-1566-2001.dcm.png,real_reports\3285_IM-1566-2001.dcm.txt,0
archive/images/images_normalized\3286_IM-1567-1001.dcm.png,real_reports\3286_IM-1567-1001.dcm.txt,0
archive/images/images_normalized\3286_IM-1567-2001.dcm.png,real_reports\3286_IM-1567-2001.dcm.txt,0
archive/images/images_normalized\3287_IM-1568-2002.dcm.png,real_reports\3287_IM-1568-2002.dcm.txt,0
archive/images/images_normalized\3287_IM-1568-3003.dcm.png,real_reports\3287_IM-1568-3003.dcm.txt,0
archive/images/images_normalized\3288_IM-1569-1001.dcm.png,real_reports\3288_IM-1569-1001.dcm.txt,0
archive/images/images_normalized\3288_IM-1569-2001.dcm.png,real_reports\3288_IM-1569-2001.dcm.txt,0
archive/images/images_normalized\3289_IM-1570-1001.dcm.png,real_reports\3289_IM-1570-1001.dcm.txt,0
archive/images/images_normalized\3289_IM-1570-2001.dcm.png,real_reports\3289_IM-1570-2001.dcm.txt,0
archive/images/images_normalized\328_IM-1560-1001.dcm.png,real_reports\328_IM-1560-1001.dcm.txt,0
archive/images/images_normalized\328_IM-1560-2001.dcm.png,real_reports\328_IM-1560-2001.dcm.txt,0
archive/images/images_normalized\3290_IM-1572-1001.dcm.png,real_reports\3290_IM-1572-1001.dcm.txt,0
archive/images/images_normalized\3290_IM-1572-3001.dcm.png,real_reports\3290_IM-1572-3001.dcm.txt,0
archive/images/images_normalized\3291_IM-1572-1001.dcm.png,real_reports\3291_IM-1572-1001.dcm.txt,0
archive/images/images_normalized\3291_IM-1572-2001.dcm.png,real_reports\3291_IM-1572-2001.dcm.txt,0
archive/images/images_normalized\3292_IM-1572-1001.dcm.png,real_reports\3292_IM-1572-1001.dcm.txt,0
archive/images/images_normalized\3292_IM-1572-2001.dcm.png,real_reports\3292_IM-1572-2001.dcm.txt,0
archive/images/images_normalized\3294_IM-1573-1001.dcm.png,real_reports\3294_IM-1573-1001.dcm.txt,0
archive/images/images_normalized\3294_IM-1573-2001.dcm.png,real_reports\3294_IM-1573-2001.dcm.txt,0
archive/images/images_normalized\3296_IM-1575-1001-0001.dcm.png,real_reports\3296_IM-1575-1001-0001.dcm.txt,0
archive/images/images_normalized\3296_IM-1575-1001-0002.dcm.png,real_reports\3296_IM-1575-1001-0002.dcm.txt,0
archive/images/images_normalized\3297_IM-1575-1001.dcm.png,real_reports\3297_IM-1575-1001.dcm.txt,0
archive/images/images_normalized\3297_IM-1575-1002.dcm.png,real_reports\3297_IM-1575-1002.dcm.txt,0
archive/images/images_normalized\3298_IM-1575-1001.dcm.png,real_reports\3298_IM-1575-1001.dcm.txt,0
archive/images/images_normalized\3298_IM-1575-1002.dcm.png,real_reports\3298_IM-1575-1002.dcm.txt,0
archive/images/images_normalized\3299_IM-1575-1001.dcm.png,real_reports\3299_IM-1575-1001.dcm.txt,0
archive/images/images_normalized\3299_IM-1575-2001.dcm.png,real_reports\3299_IM-1575-2001.dcm.txt,0
archive/images/images_normalized\329_IM-1571-1003002.dcm.png,real_reports\329_IM-1571-1003002.dcm.txt,0
archive/images/images_normalized\329_IM-1571-1004003.dcm.png,real_reports\329_IM-1571-1004003.dcm.txt,0
archive/images/images_normalized\32_IM-1511-1001.dcm.png,real_reports\32_IM-1511-1001.dcm.txt,0
archive/images/images_normalized\32_IM-1511-4001.dcm.png,real_reports\32_IM-1511-4001.dcm.txt,0
archive/images/images_normalized\3300_IM-1578-1001.dcm.png,real_reports\3300_IM-1578-1001.dcm.txt,0
archive/images/images_normalized\3300_IM-1578-2001.dcm.png,real_reports\3300_IM-1578-2001.dcm.txt,0
archive/images/images_normalized\3301_IM-1579-1001.dcm.png,real_reports\3301_IM-1579-1001.dcm.txt,0
archive/images/images_normalized\3301_IM-1579-2001.dcm.png,real_reports\3301_IM-1579-2001.dcm.txt,0
archive/images/images_normalized\3302_IM-1579-1001.dcm.png,real_reports\3302_IM-1579-1001.dcm.txt,0
archive/images/images_normalized\3302_IM-1579-2001.dcm.png,real_reports\3302_IM-1579-2001.dcm.txt,0
archive/images/images_normalized\3303_IM-1580-3001.dcm.png,real_reports\3303_IM-1580-3001.dcm.txt,0
archive/images/images_normalized\3304_IM-1581-1001.dcm.png,real_reports\3304_IM-1581-1001.dcm.txt,0
archive/images/images_normalized\3304_IM-1581-2001.dcm.png,real_reports\3304_IM-1581-2001.dcm.txt,0
archive/images/images_normalized\3305_IM-1581-1001.dcm.png,real_reports\3305_IM-1581-1001.dcm.txt,0
archive/images/images_normalized\3305_IM-1581-4001.dcm.png,real_reports\3305_IM-1581-4001.dcm.txt,0
archive/images/images_normalized\3306_IM-1581-1002.dcm.png,real_reports\3306_IM-1581-1002.dcm.txt,0
archive/images/images_normalized\3307_IM-1582-1002001.dcm.png,real_reports\3307_IM-1582-1002001.dcm.txt,0
archive/images/images_normalized\3307_IM-1582-1003002.dcm.png,real_reports\3307_IM-1582-1003002.dcm.txt,0
archive/images/images_normalized\3307_IM-1582-1004003.dcm.png,real_reports\3307_IM-1582-1004003.dcm.txt,0
archive/images/images_normalized\3307_IM-1582-1005004.dcm.png,real_reports\3307_IM-1582-1005004.dcm.txt,0
archive/images/images_normalized\3309_IM-1583-1001.dcm.png,real_reports\3309_IM-1583-1001.dcm.txt,0
archive/images/images_normalized\3309_IM-1583-2001.dcm.png,real_reports\3309_IM-1583-2001.dcm.txt,0
archive/images/images_normalized\330_IM-1577-0001-0001.dcm.png,real_reports\330_IM-1577-0001-0001.dcm.txt,0
archive/images/images_normalized\330_IM-1577-0001-0002.dcm.png,real_reports\330_IM-1577-0001-0002.dcm.txt,0
archive/images/images_normalized\3310_IM-1585-1001.dcm.png,real_reports\3310_IM-1585-1001.dcm.txt,0
archive/images/images_normalized\3310_IM-1585-3003.dcm.png,real_reports\3310_IM-1585-3003.dcm.txt,0
archive/images/images_normalized\3311_IM-1586-1001.dcm.png,real_reports\3311_IM-1586-1001.dcm.txt,0
archive/images/images_normalized\3311_IM-1586-3001.dcm.png,real_reports\3311_IM-1586-3001.dcm.txt,0
archive/images/images_normalized\3312_IM-1586-1001.dcm.png,real_reports\3312_IM-1586-1001.dcm.txt,0
archive/images/images_normalized\3312_IM-1586-1002.dcm.png,real_reports\3312_IM-1586-1002.dcm.txt,0
archive/images/images_normalized\3313_IM-1586-1001.dcm.png,real_reports\3313_IM-1586-1001.dcm.txt,0
archive/images/images_normalized\3313_IM-1586-1002.dcm.png,real_reports\3313_IM-1586-1002.dcm.txt,0
archive/images/images_normalized\3314_IM-1586-1001.dcm.png,real_reports\3314_IM-1586-1001.dcm.txt,0
archive/images/images_normalized\3314_IM-1586-1002.dcm.png,real_reports\3314_IM-1586-1002.dcm.txt,0
archive/images/images_normalized\3315_IM-1586-1001.dcm.png,real_reports\3315_IM-1586-1001.dcm.txt,0
archive/images/images_normalized\3315_IM-1586-2001.dcm.png,real_reports\3315_IM-1586-2001.dcm.txt,0
archive/images/images_normalized\3316_IM-1586-1001.dcm.png,real_reports\3316_IM-1586-1001.dcm.txt,0
archive/images/images_normalized\3317_IM-1587-1001.dcm.png,real_reports\3317_IM-1587-1001.dcm.txt,0
archive/images/images_normalized\3317_IM-1587-2001.dcm.png,real_reports\3317_IM-1587-2001.dcm.txt,0
archive/images/images_normalized\3318_IM-1587-1001.dcm.png,real_reports\3318_IM-1587-1001.dcm.txt,0
archive/images/images_normalized\3318_IM-1587-2001.dcm.png,real_reports\3318_IM-1587-2001.dcm.txt,0
