image,label
C:\Users\pooji\Downloads\archive\images\images_normalized\2215_IM-0820-2001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\1581_IM-0378-1001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\492_IM-2112-2002.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_657.png,1
D:\Desktop\gan_fake_dataset\gan_fake_834.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\3097_IM-1449-1001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\2166_IM-0782-1001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\330_IM-1577-0001-0001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_1862.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\3986_IM-2041-3001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_3880.png,1
D:\Desktop\gan_fake_dataset\gan_fake_6965.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\2660_IM-1142-1001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\3243_IM-1535-0001-0001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_4453.png,1
D:\Desktop\gan_fake_dataset\gan_fake_5925.png,1
D:\Desktop\gan_fake_dataset\gan_fake_5012.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\68_IM-2251-1001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\39_IM-1978-1001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_4495.png,1
D:\Desktop\gan_fake_dataset\gan_fake_1823.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\3744_IM-1871-0001-0001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\3697_IM-1846-1001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\386_IM-1954-4004.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_6605.png,1
D:\Desktop\gan_fake_dataset\gan_fake_5632.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\1754_IM-0494-1001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_5959.png,1
D:\Desktop\gan_fake_dataset\gan_fake_4028.png,1
D:\Desktop\gan_fake_dataset\gan_fake_1886.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\3402_IM-1646-2001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_2315.png,1
D:\Desktop\gan_fake_dataset\gan_fake_2156.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\468_IM-2096-2001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\891_IM-2403-1001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_5897.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\171_IM-0468-1001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_3678.png,1
D:\Desktop\gan_fake_dataset\gan_fake_3893.png,1
D:\Desktop\gan_fake_dataset\gan_fake_6704.png,1
D:\Desktop\gan_fake_dataset\gan_fake_2070.png,1
D:\Desktop\gan_fake_dataset\gan_fake_6473.png,1
D:\Desktop\gan_fake_dataset\gan_fake_769.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\155_IM-0358-2001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\1742_IM-0489-2001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\1066_IM-0047-2001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\1367_IM-0237-1001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_6635.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\2947_IM-1347-2001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\771_IM-2316-3001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_216.png,1
D:\Desktop\gan_fake_dataset\gan_fake_6703.png,1
D:\Desktop\gan_fake_dataset\gan_fake_4458.png,1
D:\Desktop\gan_fake_dataset\gan_fake_878.png,1
D:\Desktop\gan_fake_dataset\gan_fake_6508.png,1
D:\Desktop\gan_fake_dataset\gan_fake_5365.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\436_IM-2076-1001-0001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\3526_IM-1723-1001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\2135_IM-0757-1001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_1679.png,1
D:\Desktop\gan_fake_dataset\gan_fake_530.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\186_IM-0558-2001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_1076.png,1
D:\Desktop\gan_fake_dataset\gan_fake_4296.png,1
D:\Desktop\gan_fake_dataset\gan_fake_1809.png,1
D:\Desktop\gan_fake_dataset\gan_fake_2030.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\2378_IM-0938-1002.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\2002_IM-0654-1001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\3721_IM-1859-1001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_5515.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\907_IM-2412-82526002.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\2908_IM-1312-4004.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_3405.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\960_IM-2451-11001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_6121.png,1
D:\Desktop\gan_fake_dataset\gan_fake_4040.png,1
D:\Desktop\gan_fake_dataset\gan_fake_868.png,1
D:\Desktop\gan_fake_dataset\gan_fake_3391.png,1
D:\Desktop\gan_fake_dataset\gan_fake_6986.png,1
D:\Desktop\gan_fake_dataset\gan_fake_1827.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\2389_IM-0944-3001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\2946_IM-1346-1001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_2572.png,1
D:\Desktop\gan_fake_dataset\gan_fake_2713.png,1
D:\Desktop\gan_fake_dataset\gan_fake_4828.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\3218_IM-1520-3001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_1349.png,1
D:\Desktop\gan_fake_dataset\gan_fake_929.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\3978_IM-2037-0001-0001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\246_IM-0992-1002001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\15_IM-0324-1001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\3634_IM-1801-2001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\3491_IM-1698-2001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\994_IM-2478-1001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\3925_IM-1999-1004003.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\1598_IM-0389-2001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_2219.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\418_IM-2061-3001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\285_IM-1258-4004.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_4002.png,1
D:\Desktop\gan_fake_dataset\gan_fake_6268.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\1335_IM-0215-1001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_2231.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\182_IM-0531-2001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_407.png,1
D:\Desktop\gan_fake_dataset\gan_fake_2660.png,1
D:\Desktop\gan_fake_dataset\gan_fake_4909.png,1
D:\Desktop\gan_fake_dataset\gan_fake_1086.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\3817_IM-1925-1001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\3739_IM-1868-1001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_3243.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\1387_IM-0246-2001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\1561_IM-0367-1001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_931.png,1
D:\Desktop\gan_fake_dataset\gan_fake_2846.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\2287_IM-0872-2001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_2349.png,1
D:\Desktop\gan_fake_dataset\gan_fake_1778.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\1173_IM-0118-1001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\491_IM-2111-2001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_2158.png,1
D:\Desktop\gan_fake_dataset\gan_fake_5930.png,1
D:\Desktop\gan_fake_dataset\gan_fake_4477.png,1
D:\Desktop\gan_fake_dataset\gan_fake_529.png,1
D:\Desktop\gan_fake_dataset\gan_fake_1890.png,1
D:\Desktop\gan_fake_dataset\gan_fake_1047.png,1
D:\Desktop\gan_fake_dataset\gan_fake_3048.png,1
D:\Desktop\gan_fake_dataset\gan_fake_1945.png,1
D:\Desktop\gan_fake_dataset\gan_fake_501.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\1145_IM-0097-2002.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_2814.png,1
D:\Desktop\gan_fake_dataset\gan_fake_2192.png,1
D:\Desktop\gan_fake_dataset\gan_fake_729.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\3323_IM-1589-0001-0003.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_2983.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\868_IM-2388-1001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_3643.png,1
D:\Desktop\gan_fake_dataset\gan_fake_485.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\445_IM-2079-2001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_838.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\3832_IM-1935-1003002.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_4331.png,1
D:\Desktop\gan_fake_dataset\gan_fake_996.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\3135_IM-1474-2001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_6607.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\97_IM-2460-1001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\216_IM-0777-2001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_4207.png,1
D:\Desktop\gan_fake_dataset\gan_fake_4969.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\3802_IM-1912-1001-0001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_4000.png,1
D:\Desktop\gan_fake_dataset\gan_fake_4662.png,1
D:\Desktop\gan_fake_dataset\gan_fake_162.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\2768_IM-1212-2001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_2260.png,1
D:\Desktop\gan_fake_dataset\gan_fake_5801.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\2799_IM-1231-1001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\755_IM-2306-1001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\1067_IM-0048-1001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\3534_IM-1727-2001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_4039.png,1
D:\Desktop\gan_fake_dataset\gan_fake_800.png,1
D:\Desktop\gan_fake_dataset\gan_fake_2837.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\860_IM-2381-2001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\1206_IM-0139-1001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_3924.png,1
D:\Desktop\gan_fake_dataset\gan_fake_983.png,1
D:\Desktop\gan_fake_dataset\gan_fake_6747.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\3746_IM-1872-1001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_1473.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\1993_IM-0650-2001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_2474.png,1
D:\Desktop\gan_fake_dataset\gan_fake_4269.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\1633_IM-0414-2001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\1047_IM-0036-1001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_1400.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\1162_IM-0108-2001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\3046_IM-1418-1001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\3836_IM-1939-1001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_2646.png,1
D:\Desktop\gan_fake_dataset\gan_fake_6472.png,1
D:\Desktop\gan_fake_dataset\gan_fake_6286.png,1
D:\Desktop\gan_fake_dataset\gan_fake_4064.png,1
D:\Desktop\gan_fake_dataset\gan_fake_4641.png,1
D:\Desktop\gan_fake_dataset\gan_fake_3735.png,1
D:\Desktop\gan_fake_dataset\gan_fake_5067.png,1
D:\Desktop\gan_fake_dataset\gan_fake_2825.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\833_IM-2359-2001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_5518.png,1
D:\Desktop\gan_fake_dataset\gan_fake_2436.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\1121_IM-0080-1001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\367_IM-1826-1002.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\3271_IM-1552-1001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\2632_IM-1119-3001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\1443_IM-0286-2001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_6822.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\3806_IM-1916-4001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_6476.png,1
D:\Desktop\gan_fake_dataset\gan_fake_4943.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\3706_IM-1851-2001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\1962_IM-0628-3003.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\819_IM-2349-1001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_49.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\2562_IM-1065-3001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\1695_IM-0456-1003002.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\710_IM-2273-1001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_3962.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\703_IM-2267-3001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_139.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\735_IM-2294-1001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\425_IM-2068-1001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\2796_IM-1228-12012.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_2187.png,1
D:\Desktop\gan_fake_dataset\gan_fake_418.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\1327_IM-0211-1001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\1577_IM-0375-2001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\2650_IM-1135-2001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_6312.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\913_IM-2417-1001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_1900.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\385_IM-1948-1001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_5517.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\2163_IM-0779-2001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_5216.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\822_IM-2352-3003.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_1539.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\3748_IM-1874-2001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_3384.png,1
D:\Desktop\gan_fake_dataset\gan_fake_588.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\1649_IM-0426-1001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\1101_IM-0068-1001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\1566_IM-0369-1001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_2088.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\467_IM-2095-2001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\3619_IM-1791-2001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_882.png,1
D:\Desktop\gan_fake_dataset\gan_fake_770.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\260_IM-1090-2001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_1523.png,1
D:\Desktop\gan_fake_dataset\gan_fake_5480.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\686_IM-2254-2001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_4176.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\2980_IM-1370-1002001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\1052_IM-0040-1002.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\3139_IM-1476-1001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_5471.png,1
D:\Desktop\gan_fake_dataset\gan_fake_6447.png,1
D:\Desktop\gan_fake_dataset\gan_fake_5144.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\3810_IM-1920-2001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\163_IM-0410-3003.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_517.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\2016_IM-0665-2001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\3597_IM-1775-2001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\809_IM-2342-2001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_5315.png,1
D:\Desktop\gan_fake_dataset\gan_fake_173.png,1
D:\Desktop\gan_fake_dataset\gan_fake_313.png,1
D:\Desktop\gan_fake_dataset\gan_fake_6621.png,1
D:\Desktop\gan_fake_dataset\gan_fake_6130.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\3032_IM-1407-2001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_4159.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\3287_IM-1568-3003.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_4540.png,1
D:\Desktop\gan_fake_dataset\gan_fake_2057.png,1
D:\Desktop\gan_fake_dataset\gan_fake_2801.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\1390_IM-0249-1001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_5491.png,1
D:\Desktop\gan_fake_dataset\gan_fake_5844.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\648_IM-2226-4004.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\1758_IM-0495-2001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_4518.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\2186_IM-0796-1001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\1864_IM-0558-1001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_6792.png,1
D:\Desktop\gan_fake_dataset\gan_fake_5510.png,1
D:\Desktop\gan_fake_dataset\gan_fake_6408.png,1
D:\Desktop\gan_fake_dataset\gan_fake_3158.png,1
D:\Desktop\gan_fake_dataset\gan_fake_2867.png,1
D:\Desktop\gan_fake_dataset\gan_fake_3411.png,1
D:\Desktop\gan_fake_dataset\gan_fake_6874.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\2878_IM-1283-2001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_6031.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\3449_IM-1672-1001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_1078.png,1
D:\Desktop\gan_fake_dataset\gan_fake_6803.png,1
D:\Desktop\gan_fake_dataset\gan_fake_900.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\1202_IM-0136-1001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\2155_IM-0774-2001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\1466_IM-0302-1002.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_6510.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\289_IM-1292-0001-0001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\3300_IM-1578-1001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_6901.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\1491_IM-0317-1001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_928.png,1
D:\Desktop\gan_fake_dataset\gan_fake_5874.png,1
D:\Desktop\gan_fake_dataset\gan_fake_2214.png,1
D:\Desktop\gan_fake_dataset\gan_fake_4090.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\3936_IM-2007-3001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\3551_IM-1740-12012.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\2856_IM-1263-2001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_3606.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\2301_IM-0881-1001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_5486.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\1559_IM-0365-1001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\2631_IM-1118-2001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\680_IM-2251-1001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\3510_IM-1713-4004.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\3350_IM-1607-0001-0001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\2362_IM-0926-1001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_4853.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\3324_IM-1590-1001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\2531_IM-1045-2001.dcm.png,0
