image,label
D:\Desktop\gan_fake_dataset\gan_fake_5789.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\122_IM-0147-0001-0002.dcm.png,0
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\3993_IM-2044-1001.dcm.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_xrays\1881_IM-0570-3001.dcm.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\3849_IM-1947-1001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_1096.png,1
D:\Desktop\gan_fake_dataset\gan_fake_2166.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\752_IM-2305-2001.dcm.png,1
D:\Fake_images\resize\2623_IM-1111-2001.dcm.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\2728_IM-1187-2001.dcm.png,1
D:\Desktop\gan_fake_dataset\gan_fake_90.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\1088_IM-0061-1001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\2283_IM-0870-2001.dcm.png,0
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\1353_IM-0230-1001.dcm.png,1
D:\Desktop\gan_fake_dataset\gan_fake_2383.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\3759_IM-1883-1001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\973_IM-2462-1001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\3458_IM-1678-2001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_3281.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\1677_IM-0446-3001.dcm.png,0
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\1278_IM-0185-1002.dcm.png,1
D:\Desktop\gan_fake_dataset\gan_fake_5221.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\3292_IM-1572-1001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\706_IM-2269-4004.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\289_IM-1292-0001-0002.dcm.png,0
C:\Users\pooji\Desktop\majoprojec t\fake_xrays\1177_IM-0120-1001.dcm.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_xrays\1908_IM-0590-1001.dcm.png,1
D:\Desktop\gan_fake_dataset\gan_fake_6932.png,1
D:\Fake_images\contrast\182_IM-0531-2001.dcm.png,1
D:\Fake_images\elastic\907_IM-2412-82526002.dcm.png,1
D:\Desktop\gan_fake_dataset\gan_fake_5979.png,1
D:\Desktop\gan_fake_dataset\gan_fake_4950.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\95_IM-2445-1001.dcm.png,1
D:\Fake_images\blur\3754_IM-1878-1001.dcm.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\2112_IM-0742-1001.dcm.png,0
D:\Fake_images\blur\3637_IM-1804-3001.dcm.png,1
D:\Fake_images\noise\432_IM-2072-1001.dcm.png,1
D:\Desktop\gan_fake_dataset\gan_fake_5722.png,1
D:\Desktop\gan_fake_dataset\gan_fake_2504.png,1
D:\Desktop\gan_fake_dataset\gan_fake_474.png,1
D:\Fake_images\jpeg\97_IM-2460-1001.dcm.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\606_IM-2195-2001.dcm.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\3324_IM-1590-1001.dcm.png,0
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\2594_IM-1085-3001.dcm.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\3384_IM-1631-1001.dcm.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\2416_IM-0961-1002.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_5612.png,1
D:\Desktop\gan_fake_dataset\gan_fake_2004.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\2024_IM-0670-1001.dcm.png,0
D:\Fake_images\jpeg\3577_IM-1758-1001.dcm.png,1
D:\Fake_images\blur\2232_IM-0832-2001.dcm.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\3562_IM-1747-2001.dcm.png,0
D:\Fake_images\contrast\946_IM-2441-2001.dcm.png,1
D:\Fake_images\resize\604_IM-2193-2001.dcm.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_xrays\107_IM-0049-1001.dcm.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_xrays\1200_IM-0134-1001.dcm.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\2446_IM-0982-2001.dcm.png,0
D:\Fake_images\sharp\1133_IM-0090-1002.dcm.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\1189_IM-0128-2001.dcm.png,1
D:\Fake_images\noise\3360_IM-1613-1001.dcm.png,1
D:\Fake_images\elastic\2130_IM-0755-2001.dcm.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\802_IM-2336-3001.dcm.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\1544_IM-0354-1001.dcm.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_xrays\1883_IM-0572-2001.dcm.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\1688_IM-0450-2001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_1762.png,1
D:\Fake_images\combo\249_IM-1016-1001.dcm.png,1
D:\Desktop\gan_fake_dataset\gan_fake_2174.png,1
D:\Desktop\gan_fake_dataset\gan_fake_1179.png,1
D:\Fake_images\jpeg\2059_IM-0696-1001.dcm.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\1133_IM-0090-1001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_5761.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\1584_IM-0379-1001.dcm.png,0
D:\Fake_images\elastic\3972_IM-2032-1001.dcm.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\923_IM-2424-3001.dcm.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\3126_IM-1470-2001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_509.png,1
D:\Fake_images\resize\3825_IM-1931-1001.dcm.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\1074_IM-0054-2001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\202_IM-0667-4004.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\76_IM-2309-1001.dcm.png,0
D:\Fake_images\elastic\1745_IM-0489-1001.dcm.png,1
D:\Fake_images\contrast\2034_IM-0679-2001.dcm.png,1
D:\Desktop\gan_fake_dataset\gan_fake_2552.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\2106_IM-0736-1002.dcm.png,1
D:\Desktop\gan_fake_dataset\gan_fake_4889.png,1
D:\Fake_images\combo\108_IM-0056-1002.dcm.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\3411_IM-1649-0001-0002.dcm.png,1
D:\Desktop\gan_fake_dataset\gan_fake_6227.png,1
D:\Fake_images\contrast\3799_IM-1911-2001.dcm.png,1
D:\Desktop\gan_fake_dataset\gan_fake_4657.png,1
D:\Desktop\gan_fake_dataset\gan_fake_915.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\3243_IM-1535-0001-0001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_2608.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\907_IM-2412-82526003.dcm.png,1
D:\Fake_images\noise\2667_IM-1146-1002.dcm.png,1
D:\Fake_images\contrast\3065_IM-1429-1001.dcm.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\3855_IM-1950-2001.dcm.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\186_IM-0558-1001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_5341.png,1
D:\Fake_images\combo\3294_IM-1573-2001.dcm.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\2845_IM-1254-2001.dcm.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\1487_IM-0314-1001.dcm.png,0
D:\Fake_images\sharp\1745_IM-0489-4004.dcm.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\1719_IM-0474-1001.dcm.png,1
D:\Desktop\gan_fake_dataset\gan_fake_238.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\498_IM-2115-3003.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\842_IM-2366-1001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\3275_IM-1556-1002001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\609_IM-2197-1001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\3507_IM-1709-4004.dcm.png,0
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\2307_IM-0882-1001.dcm.png,1
D:\Desktop\gan_fake_dataset\gan_fake_2106.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\3776_IM-1893-1001.dcm.png,0
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\163_IM-0410-2002.dcm.png,1
D:\Fake_images\jpeg\1630_IM-0411-2001.dcm.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\1636_IM-0415-1001.dcm.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\1159_IM-0107-1001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\3576_IM-1757-1001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\3404_IM-1647-1001.dcm.png,0
D:\Fake_images\jpeg\3058_IM-1425-12012.dcm.png,1
D:\Fake_images\contrast\489_IM-2110-2001.dcm.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\1706_IM-0466-1001.dcm.png,1
D:\Fake_images\combo\1848_IM-0550-2001.dcm.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\532_IM-2140-1001.dcm.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\3287_IM-1568-2002.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\3118_IM-1466-2001.dcm.png,0
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\462_IM-2090-2001.dcm.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\1988_IM-0645-1001.dcm.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\2659_IM-1140-2001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\2504_IM-1029-1001.dcm.png,0
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\703_IM-2267-1001.dcm.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\951_IM-2447-2001.dcm.png,0
C:\Users\pooji\Desktop\majoprojec t\fake_xrays\1119_IM-0080-1001.dcm.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\2001_IM-0654-8001.dcm.png,1
D:\Desktop\gan_fake_dataset\gan_fake_2407.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\2282_IM-0869-2001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_5697.png,1
D:\Fake_images\contrast\1500_IM-0326-10001.dcm.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\3930_IM-2003-1001.dcm.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\1336_IM-0216-2001.dcm.png,0
D:\Fake_images\elastic\3118_IM-1466-2001.dcm.png,1
D:\Fake_images\gamma\3810_IM-1920-1001.dcm.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\3657_IM-1818-1002.dcm.png,0
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\2411_IM-0957-0001-0002.dcm.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\3024_IM-1399-2001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_1034.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\3514_IM-1715-2001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_4064.png,1
D:\Fake_images\combo\3162_IM-1487-2001.dcm.png,1
D:\Desktop\gan_fake_dataset\gan_fake_123.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\3751_IM-1875-2001.dcm.png,1
D:\Fake_images\combo\2832_IM-1249-1001.dcm.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\3589_IM-1767-1001.dcm.png,0
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\745_IM-2299-1001.dcm.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\1277_IM-0185-1001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\3244_IM-1536-1001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_6199.png,1
D:\Desktop\gan_fake_dataset\gan_fake_1884.png,1
D:\Desktop\gan_fake_dataset\gan_fake_3856.png,1
D:\Fake_images\elastic\2940_IM-1341-2001.dcm.png,1
D:\Fake_images\gamma\3636_IM-1803-2001.dcm.png,1
D:\Fake_images\blur\340_IM-1644-4004.dcm.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\3221_IM-1522-1002.dcm.png,1
D:\Fake_images\noise\1509_IM-0331-2001.dcm.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\1884_IM-0573-3003.dcm.png,0
C:\Users\pooji\Desktop\majoprojec t\fake_xrays\1192_IM-0129-2001.dcm.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\3889_IM-1973-1001.dcm.png,0
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\2524_IM-1042-2001.dcm.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_xrays\1437_IM-0281-3001.dcm.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\233_IM-0899-2001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_1782.png,1
D:\Desktop\gan_fake_dataset\gan_fake_4571.png,1
D:\Fake_images\resize\3935_IM-2006-1001.dcm.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\2243_IM-0840-1001.dcm.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\1728_IM-0479-1001.dcm.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\3598_IM-1775-2001.dcm.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_xrays\2015_IM-0664-2001.dcm.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\3777_IM-1894-2001.dcm.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\3845_IM-1945-2001.dcm.png,1
D:\Fake_images\gamma\1097_IM-0067-1001.dcm.png,1
D:\Desktop\gan_fake_dataset\gan_fake_3633.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\1140_IM-0096-1001.dcm.png,1
D:\Desktop\gan_fake_dataset\gan_fake_2333.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_xrays\2041_IM-0685-3001.dcm.png,1
D:\Desktop\gan_fake_dataset\gan_fake_1752.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_xrays\1959_IM-0625-2001.dcm.png,1
D:\Desktop\gan_fake_dataset\gan_fake_4461.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_xrays\1097_IM-0067-2001.dcm.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\1442_IM-0286-2001.dcm.png,1
D:\Fake_images\noise\1303_IM-0199-2001-0002.dcm.png,1
D:\Desktop\gan_fake_dataset\gan_fake_4875.png,1
D:\Fake_images\blur\633_IM-2213-2001.dcm.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\1154_IM-0104-1001.dcm.png,0
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\2918_IM-1320-1001.dcm.png,1
D:\Desktop\gan_fake_dataset\gan_fake_4039.png,1
D:\Fake_images\elastic\2327_IM-0898-2001.dcm.png,1
D:\Desktop\gan_fake_dataset\gan_fake_5830.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\663_IM-2239-3001.dcm.png,0
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\1360_IM-0234-0001-0002.dcm.png,1
D:\Fake_images\jpeg\3912_IM-1988-1001.dcm.png,1
D:\Desktop\gan_fake_dataset\gan_fake_3259.png,1
D:\Desktop\gan_fake_dataset\gan_fake_531.png,1
D:\Desktop\gan_fake_dataset\gan_fake_1295.png,1
D:\Fake_images\contrast\28_IM-1231-2001.dcm.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\3571_IM-1754-3001.dcm.png,1
D:\Desktop\gan_fake_dataset\gan_fake_4642.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\2643_IM-1129-2001.dcm.png,1
D:\Desktop\gan_fake_dataset\gan_fake_6497.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\1528_IM-0341-1001.dcm.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\3798_IM-1911-2001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_4897.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\1747_IM-0490-1001.dcm.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\2467_IM-0997-1001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\1065_IM-0046-1001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\585_IM-2181-1001.dcm.png,0
D:\Fake_images\noise\2110_IM-0741-2001.dcm.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\3863_IM-1957-1001.dcm.png,1
D:\Desktop\gan_fake_dataset\gan_fake_6421.png,1
D:\Fake_images\jpeg\3507_IM-1709-1001.dcm.png,1
D:\Desktop\gan_fake_dataset\gan_fake_5684.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\1204_IM-0138-2001.dcm.png,0
D:\Fake_images\elastic\2259_IM-0850-2001.dcm.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\288_IM-1284-1002.dcm.png,1
D:\Desktop\gan_fake_dataset\gan_fake_4170.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\138_IM-0244-1001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_3789.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\624_IM-2206-2001.dcm.png,0
C:\Users\pooji\Desktop\majoprojec t\fake_xrays\1316_IM-0205-1003.dcm.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\3865_IM-1958-1002.dcm.png,1
D:\Fake_images\resize\2070_IM-0704-2001.dcm.png,1
D:\Fake_images\elastic\2375_IM-0936-1001.dcm.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\481_IM-2105-1001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\1864_IM-0558-3001.dcm.png,0
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\1351_IM-0228-1001.dcm.png,1
D:\Desktop\gan_fake_dataset\gan_fake_5242.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\1175_IM-0119-2001.dcm.png,0
D:\Fake_images\gamma\1109_IM-0076-2001.dcm.png,1
D:\Desktop\gan_fake_dataset\gan_fake_3319.png,1
D:\Desktop\gan_fake_dataset\gan_fake_5625.png,1
D:\Fake_images\sharp\3346_IM-1604-1002.dcm.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\1433_IM-0278-2001.dcm.png,1
D:\Desktop\gan_fake_dataset\gan_fake_2115.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\1162_IM-0108-2001.dcm.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\679_IM-2251-2001.dcm.png,0
D:\Fake_images\contrast\2701_IM-1169-1002.dcm.png,1
D:\Fake_images\combo\2725_IM-1186-2001.dcm.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_xrays\1811_IM-0525-1001.dcm.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\2311_IM-0886-2001.dcm.png,0
C:\Users\pooji\Desktop\majoprojec t\fake_xrays\1311_IM-0203-1002.dcm.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\751_IM-2305-3001.dcm.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\2941_IM-1342-1001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\695_IM-2261-1001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\3332_IM-1596-3001.dcm.png,0
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\2671_IM-1148-1001-0001.dcm.png,1
D:\Desktop\gan_fake_dataset\gan_fake_785.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\1857_IM-0556-4004.dcm.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\1151_IM-0102-2001.dcm.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\2677_IM-1151-2001.dcm.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_xrays\1014_IM-0013-1001.dcm.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\3133_IM-1474-1001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_37.png,1
D:\Desktop\gan_fake_dataset\gan_fake_3314.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\1087_IM-0060-1004003.dcm.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\3519_IM-1717-1002.dcm.png,1
D:\Fake_images\blur\2280_IM-0867-2001.dcm.png,1
D:\Desktop\gan_fake_dataset\gan_fake_856.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\3415_IM-1650-1002.dcm.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\1727_IM-0479-2001.dcm.png,1
D:\Desktop\gan_fake_dataset\gan_fake_5891.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\2899_IM-1301-1001.dcm.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\331_IM-1584-2001.dcm.png,0
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\1967_IM-0629-1001.dcm.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\2967_IM-1360-1001.dcm.png,0
D:\Fake_images\contrast\666_IM-2241-1001.dcm.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_xrays\142_IM-0267-1001.dcm.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\1595_IM-0386-2001.dcm.png,0
D:\Fake_images\blur\3326_IM-1592-4004.dcm.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_xrays\1853_IM-0555-1001.dcm.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\3672_IM-1828-2001.dcm.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\1729_IM-0480-1001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\1038_IM-0029-1001.dcm.png,0
D:\Desktop\gan_fake_dataset\gan_fake_1299.png,1
D:\Fake_images\noise\1940_IM-0610-3003.dcm.png,1
D:\Desktop\gan_fake_dataset\gan_fake_0.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_xrays\1240_IM-0162-4001.dcm.png,1
D:\Fake_images\combo\1941_IM-0610-2001.dcm.png,1
D:\Desktop\gan_fake_dataset\gan_fake_6640.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\3605_IM-1781-1002.dcm.png,1
D:\Desktop\gan_fake_dataset\gan_fake_1875.png,1
D:\Fake_images\blur\3572_IM-1755-84853002.dcm.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\726_IM-2286-2001.dcm.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\1517_IM-0335-1002.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\1089_IM-0061-2001.dcm.png,0
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\2647_IM-1132-2001.dcm.png,1
D:\Desktop\gan_fake_dataset\gan_fake_2764.png,1
D:\Fake_images\resize\974_IM-2463-2001.dcm.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\3364_IM-1617-3001.dcm.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\1175_IM-0119-1001.dcm.png,1
D:\Fake_images\jpeg\3568_IM-1753-1001.dcm.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_xrays\159_IM-0382-1002.dcm.png,1
D:\Desktop\gan_fake_dataset\gan_fake_4641.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\191_IM-0591-2001.dcm.png,0
D:\Fake_images\contrast\2373_IM-0934-1001.dcm.png,1
D:\Fake_images\elastic\3956_IM-2021-2001.dcm.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\2861_IM-1269-2001.dcm.png,1
D:\Desktop\gan_fake_dataset\gan_fake_2445.png,1
D:\Desktop\gan_fake_dataset\gan_fake_4132.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\3105_IM-1456-1002.dcm.png,0
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\2719_IM-1182-1001.dcm.png,1
D:\Fake_images\sharp\934_IM-2432-2001.dcm.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\3813_IM-1922-1001.dcm.png,1
D:\Desktop\gan_fake_dataset\gan_fake_825.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\72_IM-2280-2001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\2471_IM-1002-1001.dcm.png,0
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\3779_IM-1894-2001.dcm.png,1
D:\Fake_images\elastic\1153_IM-0104-2001.dcm.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\3579_IM-1759-1003.dcm.png,0
D:\Fake_images\blur\773_IM-2318-1001.dcm.png,1
D:\Fake_images\gamma\1239_IM-0160-1001.dcm.png,1
C:\Users\pooji\Downloads\archive\images\images_normalized\768_IM-2313-2001.dcm.png,0
C:\Users\pooji\Downloads\archive\images\images_normalized\1014_IM-0013-1001.dcm.png,0
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\743_IM-2299-2001.dcm.png,1
C:\Users\pooji\Desktop\majoprojec t\fake_autoencoder1\696_IM-2261-1001-0001.dcm.png,1
